seq_label,img_name,confidence,class,x_min,y_min,x_max,y_max
person-14,00000158.jpg,1,person,224.8,21.66,336.67,304.08
person-14,00000159.jpg,1,person,218.62,21.05,342.63,303.98
person-14,00000160.jpg,1,person,216.21,20.74,316.38,303.6
person-14,00000161.jpg,1,person,215.13,23.24,332.67,303.0
person-14,00000162.jpg,1,person,220.65,23.19,328.52,304.36
person-14,00000163.jpg,1,person,220.51,22.62,326.69,306.77
person-14,00000164.jpg,1,person,222.53,22.83,329.99,307.52
person-14,00000165.jpg,1,person,224.55,21.88,330.15,307.15
person-14,00000166.jpg,1,person,223.66,21.56,333.46,308.1
person-14,00000167.jpg,1,person,223.09,20.35,333.4,308.95
person-14,00000168.jpg,1,person,227.31,21.39,338.54,308.25
person-14,00000169.jpg,1,person,229.61,20.54,336.88,309.34
person-14,00000170.jpg,1,person,232.22,20.56,338.05,311.31
person-14,00000171.jpg,1,person,230.93,21.02,335.08,310.84
person-14,00000172.jpg,1,person,231.06,21.43,336.57,311.0
person-14,00000173.jpg,1,person,229.39,20.63,337.33,310.61
person-14,00000174.jpg,1,person,233.47,23.78,345.72,312.71
person-14,00000175.jpg,1,person,227.66,23.29,344.02,311.83
person-14,00000176.jpg,1,person,230.49,25.31,347.29,312.38
person-14,00000177.jpg,1,person,232.79,25.42,350.46,313.94
person-14,00000178.jpg,1,person,231.84,28.19,350.18,316.2
person-14,00000179.jpg,1,person,231.42,27.44,350.24,316.25
person-14,00000180.jpg,1,person,232.48,29.18,355.69,319.97
person-14,00000181.jpg,1,person,232.83,32.7,356.73,321.1
person-14,00000182.jpg,1,person,231.89,32.61,357.77,323.02
person-14,00000183.jpg,1,person,235.16,35.37,360.41,324.12
person-14,00000184.jpg,1,person,242.44,39.01,367.14,324.02
person-14,00000185.jpg,1,person,241.11,40.98,366.53,324.03
person-14,00000186.jpg,1,person,242.48,34.43,372.09,325.0
person-14,00000187.jpg,1,person,246.22,36.61,380.62,325.08
person-14,00000188.jpg,1,person,248.6,37.25,388.21,326.61
person-14,00000189.jpg,1,person,253.69,36.71,392.8,329.28
person-14,00000190.jpg,1,person,257.83,39.42,395.59,333.47
person-14,00000191.jpg,1,person,257.15,41.66,387.63,331.85
person-14,00000192.jpg,1,person,255.63,38.9,366.47,340.87
person-14,00000193.jpg,1,person,259.67,39.32,366.26,341.17
person-14,00000194.jpg,1,person,257.31,39.59,388.53,342.22
person-14,00000195.jpg,1,person,252.72,38.96,379.09,343.16
person-14,00000196.jpg,1,person,250.86,40.34,398.0,342.5
person-14,00000197.jpg,1,person,251.97,38.17,388.36,340.66
person-14,00000198.jpg,1,person,249.34,40.81,383.33,348.1
person-14,00000199.jpg,1,person,251.69,43.82,365.08,349.07
person-14,00000200.jpg,1,person,255.36,46.98,364.42,355.29
person-14,00000201.jpg,1,person,262.72,44.19,368.51,356.4
person-14,00000202.jpg,1,person,263.85,48.96,373.64,355.82
person-14,00000203.jpg,1,person,264.2,45.62,374.35,357.06
person-14,00000204.jpg,1,person,270.57,52.69,378.16,358.01
person-14,00000205.jpg,1,person,273.0,45.0,413.0,360.0
person-14,00000206.jpg,1,person,274.38,46.03,407.53,357.52
person-14,00000207.jpg,1,person,275.82,47.88,402.94,356.69
person-14,00000208.jpg,1,person,280.2,51.54,401.48,358.53
person-14,00000209.jpg,1,person,280.36,52.42,401.85,358.43
person-14,00000210.jpg,1,person,283.62,56.02,403.1,358.56
person-14,00000211.jpg,1,person,282.91,55.76,401.55,359.34
person-14,00000212.jpg,1,person,279.4,55.84,406.08,358.39
person-14,00000213.jpg,1,person,276.29,56.56,406.14,357.71
person-14,00000214.jpg,1,person,276.59,60.98,407.82,358.75
person-14,00000215.jpg,1,person,277.28,62.08,406.88,357.15
person-14,00000216.jpg,1,person,267.89,66.58,414.29,358.91
person-14,00000217.jpg,1,person,215.77,78.01,418.48,354.22
person-14,00000218.jpg,1,person,225.97,85.61,420.6,357.72
person-14,00000219.jpg,1,person,240.29,91.14,422.07,358.25
person-14,00000220.jpg,1,person,232.63,89.75,416.81,359.06
person-14,00000221.jpg,1,person,232.78,87.57,420.79,358.29
person-14,00000222.jpg,1,person,226.76,110.94,424.12,358.3
person-14,00000223.jpg,1,person,211.05,132.06,416.68,356.64
person-14,00000224.jpg,1,person,208.46,133.29,406.54,358.88
person-14,00000225.jpg,1,person,204.06,137.3,405.64,356.08
person-14,00000226.jpg,1,person,196.91,139.52,401.05,357.8
person-14,00000227.jpg,1,person,197.5,140.43,400.54,357.18
person-14,00000228.jpg,1,person,199.5,143.04,396.35,357.03
person-14,00000229.jpg,1,person,198.55,138.65,392.48,355.78
person-14,00000230.jpg,1,person,199.5,140.26,391.01,356.18
person-14,00000231.jpg,1,person,198.65,141.36,389.2,356.44
person-14,00000232.jpg,1,person,198.6,141.17,388.56,357.1
person-14,00000233.jpg,1,person,197.73,138.12,387.92,357.06
person-14,00000234.jpg,1,person,195.04,125.86,385.69,357.58
person-14,00000235.jpg,1,person,194.18,100.25,386.67,356.93
person-14,00000236.jpg,1,person,193.79,128.16,391.32,357.16
person-14,00000237.jpg,1,person,189.38,43.55,384.21,356.59
person-14,00000238.jpg,1,person,188.91,32.62,381.7,355.09
person-14,00000239.jpg,1,person,188.26,75.62,386.52,357.33
person-14,00000240.jpg,1,person,190.23,34.63,382.72,357.81
person-14,00000241.jpg,1,person,181.2,13.44,369.4,357.52
person-14,00000242.jpg,1,person,179.18,16.75,375.08,355.64
person-14,00000243.jpg,1,person,178.86,16.37,374.72,355.69
person-14,00000244.jpg,1,person,176.77,9.13,372.46,355.98
person-14,00000245.jpg,1,person,179.81,15.4,372.21,355.33
person-14,00000246.jpg,1,person,171.72,20.66,365.11,356.26
person-14,00000247.jpg,1,person,173.07,32.8,366.52,355.53
person-14,00000248.jpg,1,person,169.26,45.8,364.79,355.51
person-14,00000249.jpg,1,person,176.7,110.19,371.3,356.53
person-14,00000250.jpg,1,person,175.8,115.96,372.25,358.52
person-14,00000251.jpg,1,person,175.31,110.31,368.05,357.89
person-14,00000252.jpg,1,person,169.59,116.33,364.82,358.17
person-14,00000253.jpg,1,person,165.27,18.51,357.66,357.08
person-14,00000254.jpg,1,person,161.85,15.37,359.22,357.73
person-14,00000255.jpg,1,person,165.16,18.23,362.28,356.78
person-14,00000256.jpg,1,person,170.14,28.96,365.16,356.73
person-14,00000257.jpg,1,person,168.66,30.2,363.83,358.59
person-14,00000258.jpg,1,person,176.2,48.71,374.85,360.76
person-14,00000259.jpg,1,person,170.22,25.7,361.56,357.12
person-14,00000260.jpg,1,person,177.49,41.83,366.95,356.85
person-14,00000261.jpg,1,person,177.99,158.92,371.51,361.55
person-14,00000262.jpg,1,person,175.29,165.07,367.86,360.02
person-14,00000263.jpg,1,person,177.01,166.45,368.68,358.9
person-14,00000264.jpg,1,person,174.42,167.9,365.78,357.88
person-14,00000265.jpg,1,person,184.1,163.29,372.59,359.97
person-14,00000266.jpg,1,person,180.31,165.45,369.02,359.62
person-14,00000267.jpg,1,person,185.89,171.07,374.56,360.12
person-14,00000268.jpg,1,person,191.67,172.64,380.7,357.58
person-14,00000269.jpg,1,person,188.92,170.22,380.41,357.92
person-14,00000270.jpg,1,person,186.65,173.14,379.29,360.15
person-14,00000271.jpg,1,person,188.39,172.13,374.99,361.63
person-14,00000272.jpg,1,person,187.1,161.39,371.32,362.69
person-14,00000273.jpg,1,person,190.52,171.47,372.48,359.47
person-14,00000274.jpg,1,person,189.86,165.09,372.72,360.32
person-14,00000275.jpg,1,person,191.52,169.69,373.2,362.13
person-14,00000276.jpg,1,person,189.36,171.21,371.1,360.33
person-14,00000277.jpg,1,person,186.72,91.79,365.26,360.75
person-14,00000278.jpg,1,person,185.22,71.7,365.17,359.08
person-14,00000279.jpg,1,person,183.72,62.22,364.75,359.77
person-14,00000280.jpg,1,person,179.97,48.53,361.69,358.82
person-14,00000281.jpg,1,person,183.7,32.07,362.32,358.78
person-14,00000282.jpg,1,person,178.05,23.33,358.49,358.51
person-14,00000283.jpg,1,person,178.37,29.15,362.4,357.34
person-14,00000284.jpg,1,person,171.07,31.78,361.77,358.14
person-14,00000285.jpg,1,person,169.13,34.45,354.56,357.99
person-14,00000286.jpg,1,person,167.47,50.46,354.64,357.7
person-14,00000287.jpg,1,person,166.38,85.53,348.51,361.65
person-14,00000288.jpg,1,person,164.6,157.35,347.06,364.58
person-14,00000289.jpg,1,person,160.62,195.85,343.18,362.96
person-14,00000290.jpg,1,person,156.32,208.62,338.13,361.13
person-14,00000291.jpg,1,person,152.34,202.78,336.11,361.5
person-14,00000292.jpg,1,person,147.63,202.5,331.92,360.78
person-14,00000293.jpg,1,person,148.02,204.48,331.64,361.33
person-14,00000294.jpg,1,person,146.19,204.32,330.66,361.42
person-14,00000295.jpg,1,person,149.73,201.53,330.67,362.04
person-14,00000296.jpg,1,person,155.59,196.29,334.24,360.68
person-14,00000297.jpg,1,person,160.25,192.17,337.78,363.05
person-14,00000298.jpg,1,person,162.05,191.04,340.11,360.96
person-14,00000299.jpg,1,person,160.14,189.55,339.33,361.75
person-14,00000300.jpg,1,person,157.46,188.92,336.59,363.24
person-14,00000301.jpg,1,person,163.1,195.02,339.7,361.08
person-14,00000302.jpg,1,person,162.87,190.65,339.88,361.2
person-14,00000303.jpg,1,person,163.75,185.84,337.13,363.05
person-14,00000304.jpg,1,person,169.51,177.72,340.8,363.81
person-14,00000305.jpg,1,person,170.61,134.84,339.18,362.68
person-14,00000306.jpg,1,person,175.78,68.45,343.75,359.93
person-14,00000307.jpg,1,person,172.0,17.0,351.0,357.0
person-14,00000308.jpg,1,person,174.3,12.3,346.44,356.6
person-14,00000309.jpg,1,person,175.91,12.2,346.07,355.16
person-14,00000310.jpg,1,person,174.59,11.3,344.76,354.68
person-14,00000311.jpg,1,person,174.68,11.43,345.57,355.17
person-14,00000312.jpg,1,person,172.0,10.43,343.77,354.43
person-14,00000313.jpg,1,person,175.45,42.1,358.46,353.77
person-14,00000314.jpg,1,person,174.93,127.78,355.25,358.17
person-14,00000315.jpg,1,person,179.82,104.31,348.47,356.41
person-14,00000316.jpg,1,person,187.51,73.32,348.95,359.49
person-14,00000317.jpg,1,person,186.77,64.83,344.34,357.6
person-14,00000318.jpg,1,person,187.82,77.45,353.81,358.37
person-14,00000319.jpg,1,person,199.36,74.57,384.3,356.94
person-14,00000320.jpg,1,person,196.59,80.78,399.16,355.68
person-14,00000321.jpg,1,person,199.81,70.57,352.6,355.1
person-14,00000322.jpg,1,person,205.64,81.25,371.37,355.54
person-14,00000323.jpg,1,person,204.12,79.06,379.42,356.01
person-14,00000324.jpg,1,person,206.04,79.93,366.5,356.42
person-14,00000325.jpg,1,person,208.69,83.43,350.34,356.46
person-14,00000326.jpg,1,person,208.32,90.16,345.31,356.73
person-14,00000327.jpg,1,person,213.43,90.98,345.68,357.86
person-14,00000328.jpg,1,person,217.64,87.87,350.12,357.26
person-14,00000329.jpg,1,person,218.19,88.42,349.0,357.27
person-14,00000330.jpg,1,person,215.47,88.67,345.09,356.82
person-14,00000331.jpg,1,person,212.68,88.86,338.59,355.91
person-14,00000332.jpg,1,person,211.83,87.81,341.64,357.84
person-14,00000333.jpg,1,person,210.79,85.97,340.82,356.82
person-14,00000334.jpg,1,person,208.84,83.5,337.12,358.61
person-14,00000335.jpg,1,person,209.9,85.15,338.91,356.37
person-14,00000336.jpg,1,person,211.77,84.71,339.76,358.25
person-14,00000337.jpg,1,person,209.25,79.38,338.46,357.18
person-14,00000338.jpg,1,person,212.8,81.39,342.24,356.86
person-14,00000339.jpg,1,person,212.96,77.52,344.59,357.27
person-14,00000340.jpg,1,person,213.04,78.19,345.11,356.76
person-14,00000341.jpg,1,person,212.55,76.89,345.24,357.39
person-14,00000342.jpg,1,person,212.94,75.06,347.7,356.19
person-14,00000343.jpg,1,person,209.08,70.53,344.9,357.67
person-14,00000344.jpg,1,person,209.15,67.86,344.75,358.38
person-14,00000345.jpg,1,person,209.54,67.68,346.67,358.53
person-14,00000346.jpg,1,person,203.95,67.49,341.66,356.51
person-14,00000347.jpg,1,person,203.22,70.71,342.68,359.52
person-14,00000348.jpg,1,person,201.05,64.19,339.25,357.1
person-14,00000349.jpg,1,person,198.88,61.93,334.39,357.52
person-14,00000350.jpg,1,person,200.49,64.94,335.7,358.14
person-14,00000351.jpg,1,person,196.66,57.72,334.93,358.62
person-14,00000352.jpg,1,person,192.26,42.38,328.38,356.6
person-14,00000353.jpg,1,person,195.03,47.5,328.51,357.31
person-14,00000354.jpg,1,person,192.06,43.57,326.99,357.79
person-14,00000355.jpg,1,person,193.74,42.14,327.25,356.39
person-14,00000356.jpg,1,person,196.43,47.0,329.22,353.44
person-14,00000357.jpg,1,person,195.65,51.44,332.82,353.11
person-14,00000358.jpg,1,person,190.99,45.63,328.07,353.03
person-14,00000359.jpg,1,person,189.58,45.52,329.32,353.81
person-14,00000360.jpg,1,person,192.03,41.38,324.84,350.78
person-14,00000361.jpg,1,person,189.37,33.68,327.44,350.67
person-14,00000362.jpg,1,person,187.23,33.21,321.4,349.31
person-14,00000363.jpg,1,person,189.95,36.68,322.41,348.03
person-14,00000364.jpg,1,person,190.28,37.32,323.16,350.45
person-14,00000365.jpg,1,person,189.96,36.37,324.52,349.56
person-14,00000366.jpg,1,person,186.97,34.07,321.59,349.49
person-14,00000367.jpg,1,person,188.7,33.46,320.9,348.61
person-14,00000368.jpg,1,person,189.36,36.52,320.01,350.65
person-14,00000369.jpg,1,person,189.44,38.54,319.93,349.36
person-14,00000370.jpg,1,person,189.88,29.37,321.19,351.23
person-14,00000371.jpg,1,person,191.67,32.31,320.67,349.29
person-14,00000372.jpg,1,person,192.44,26.09,320.67,352.61
person-14,00000373.jpg,1,person,188.25,22.36,320.15,352.78
person-14,00000374.jpg,1,person,191.1,26.01,319.36,350.41
person-14,00000375.jpg,1,person,191.4,24.12,322.59,350.99
person-14,00000376.jpg,1,person,189.75,24.49,318.61,351.14
person-14,00000377.jpg,1,person,189.76,24.7,320.11,351.37
person-14,00000378.jpg,1,person,192.45,26.89,323.13,351.78
person-14,00000379.jpg,1,person,192.4,26.2,325.76,349.95
person-14,00000380.jpg,1,person,193.93,29.24,324.76,349.23
person-14,00000381.jpg,1,person,196.63,23.88,330.52,351.75
person-14,00000382.jpg,1,person,196.37,29.83,328.8,350.18
person-14,00000383.jpg,1,person,195.01,26.4,331.25,351.63
person-14,00000384.jpg,1,person,196.98,28.37,333.44,349.59
person-14,00000385.jpg,1,person,205.46,19.4,344.01,348.14
person-14,00000386.jpg,1,person,208.44,24.26,340.19,350.19
person-14,00000387.jpg,1,person,208.9,25.89,339.88,350.71
person-14,00000388.jpg,1,person,207.37,26.46,338.6,351.9
person-14,00000389.jpg,1,person,208.36,25.26,339.8,348.23
person-14,00000390.jpg,1,person,207.16,27.89,337.2,350.26
person-14,00000391.jpg,1,person,209.0,31.39,342.02,351.4
person-14,00000392.jpg,1,person,210.86,32.74,341.72,350.25
person-14,00000393.jpg,1,person,211.76,33.64,342.32,352.21
person-14,00000394.jpg,1,person,206.98,34.69,340.17,351.07
person-14,00000395.jpg,1,person,208.52,35.65,342.54,350.02
person-14,00000396.jpg,1,person,204.63,35.24,336.1,350.63
person-14,00000397.jpg,1,person,201.15,30.03,335.63,350.43
person-14,00000398.jpg,1,person,195.81,29.5,328.83,352.0
person-14,00000399.jpg,1,person,194.38,26.84,328.61,352.09
person-14,00000400.jpg,1,person,194.37,28.15,328.7,353.14
person-14,00000401.jpg,1,person,193.96,28.17,328.11,352.14
person-14,00000402.jpg,1,person,194.69,28.64,328.98,350.39
person-14,00000403.jpg,1,person,189.12,29.7,324.36,350.13
person-14,00000404.jpg,1,person,188.54,23.98,322.99,349.25
person-14,00000405.jpg,1,person,188.55,28.82,322.22,350.48
person-14,00000406.jpg,1,person,185.86,26.28,325.74,349.49
person-14,00000407.jpg,1,person,185.95,30.03,327.19,351.11
person-14,00000408.jpg,1,person,182.96,19.74,325.38,352.88
person-14,00000409.jpg,1,person,182.0,18.0,335.0,360.0
person-14,00000410.jpg,1,person,197.98,0.88,329.48,355.62
person-14,00000411.jpg,1,person,200.43,1.08,328.65,355.73
person-14,00000412.jpg,1,person,208.82,1.23,331.18,358.28
person-14,00000413.jpg,1,person,207.37,1.94,331.64,358.19
person-14,00000414.jpg,1,person,210.57,3.71,344.43,356.73
person-14,00000415.jpg,1,person,207.89,1.16,338.08,358.11
person-14,00000416.jpg,1,person,214.63,1.79,339.59,358.56
person-14,00000417.jpg,1,person,213.22,0.09,352.61,355.71
person-14,00000418.jpg,1,person,212.34,-1.92,359.52,356.34
person-14,00000419.jpg,1,person,212.01,-3.03,356.94,356.97
person-14,00000420.jpg,1,person,209.8,-0.42,352.7,357.22
person-14,00000421.jpg,1,person,207.77,1.63,350.02,356.84
person-14,00000422.jpg,1,person,206.29,4.22,347.17,356.97
person-14,00000423.jpg,1,person,207.08,4.23,344.79,357.1
person-14,00000424.jpg,1,person,205.4,3.48,350.94,355.75
person-14,00000425.jpg,1,person,205.18,3.91,348.2,356.63
person-14,00000426.jpg,1,person,199.19,1.12,348.75,357.14
person-14,00000427.jpg,1,person,200.09,6.73,341.43,356.09
person-14,00000428.jpg,1,person,196.56,16.32,353.24,355.88
person-14,00000429.jpg,1,person,196.95,16.78,351.3,354.7
person-14,00000430.jpg,1,person,197.61,20.75,355.26,356.04
person-14,00000431.jpg,1,person,196.84,17.95,352.91,356.12
person-14,00000432.jpg,1,person,194.45,22.0,351.27,355.5
person-14,00000433.jpg,1,person,197.32,23.99,350.52,355.73
person-14,00000434.jpg,1,person,193.52,18.8,349.96,355.85
person-14,00000435.jpg,1,person,194.42,14.63,350.37,356.05
