seq_label,img_name,confidence,class,x_min,y_min,x_max,y_max
person-3,00000285.jpg,1,person,553.07,259.79,613.29,420.12
person-3,00000286.jpg,1,person,554.79,256.86,615.76,411.07
person-3,00000287.jpg,1,person,557.1,256.95,618.26,416.51
person-3,00000288.jpg,1,person,560.92,255.39,620.25,404.94
person-3,00000289.jpg,1,person,587.66,264.59,649.52,432.28
person-3,00000290.jpg,1,person,576.47,261.36,629.01,419.57
person-3,00000291.jpg,1,person,573.18,259.29,616.74,418.03
person-3,00000292.jpg,1,person,569.44,257.59,618.89,412.55
person-3,00000293.jpg,1,person,569.82,256.01,618.28,404.98
person-3,00000294.jpg,1,person,568.26,258.36,619.92,402.63
person-3,00000295.jpg,1,person,565.98,258.31,619.51,398.66
person-3,00000296.jpg,1,person,565.34,257.27,620.37,393.52
person-3,00000297.jpg,1,person,591.02,272.56,645.77,425.58
person-3,00000298.jpg,1,person,564.91,261.68,616.16,400.11
person-3,00000299.jpg,1,person,559.99,262.56,612.31,394.94
person-3,00000300.jpg,1,person,558.58,262.93,612.31,412.15
person-3,00000301.jpg,1,person,560.9,262.82,614.4,408.95
person-3,00000302.jpg,1,person,558.0,261.0,610.0,408.0
person-3,00000303.jpg,1,person,557.11,260.99,608.51,401.27
person-3,00000304.jpg,1,person,559.47,261.87,603.29,394.68
person-3,00000305.jpg,1,person,561.89,263.33,602.62,385.59
person-3,00000306.jpg,1,person,565.55,265.1,601.48,394.97
person-3,00000307.jpg,1,person,566.12,265.41,602.23,399.7
person-3,00000308.jpg,1,person,564.81,261.56,598.17,396.39
person-3,00000309.jpg,1,person,563.8,258.61,599.23,401.43
person-3,00000310.jpg,1,person,561.76,261.58,594.58,394.61
person-3,00000311.jpg,1,person,561.65,268.43,598.65,391.98
person-3,00000312.jpg,1,person,562.11,268.33,600.47,376.17
person-3,00000313.jpg,1,person,562.76,257.97,596.65,365.82
person-3,00000314.jpg,1,person,561.34,262.8,598.57,377.41
person-3,00000315.jpg,1,person,565.03,262.37,604.85,389.81
person-3,00000316.jpg,1,person,571.73,260.74,613.78,394.68
person-3,00000317.jpg,1,person,574.23,259.73,614.35,395.61
person-3,00000318.jpg,1,person,576.81,259.58,615.62,389.65
person-3,00000319.jpg,1,person,576.43,261.45,618.63,389.02
person-3,00000320.jpg,1,person,574.17,265.47,614.67,391.14
person-3,00000321.jpg,1,person,576.52,271.89,613.47,386.6
person-3,00000322.jpg,1,person,577.47,267.56,610.33,386.76
person-3,00000323.jpg,1,person,578.15,269.83,611.09,394.36
person-3,00000324.jpg,1,person,583.68,270.09,620.68,392.0
person-3,00000325.jpg,1,person,586.86,277.01,623.75,402.61
person-3,00000326.jpg,1,person,586.16,279.84,623.31,397.42
person-3,00000327.jpg,1,person,587.48,283.77,627.27,394.43
person-3,00000328.jpg,1,person,596.83,284.38,636.58,394.23
person-3,00000329.jpg,1,person,605.71,284.16,641.87,391.14
person-3,00000330.jpg,1,person,632.01,293.02,668.25,405.43
person-3,00000331.jpg,1,person,611.2,273.15,650.55,383.69
person-3,00000332.jpg,1,person,612.21,275.7,651.95,384.02
person-3,00000333.jpg,1,person,614.45,280.16,652.56,391.99
person-3,00000334.jpg,1,person,616.24,283.61,654.43,390.13
person-3,00000335.jpg,1,person,615.48,290.13,652.36,396.45
person-3,00000336.jpg,1,person,616.93,301.35,652.26,405.45
person-3,00000337.jpg,1,person,618.19,308.12,651.28,409.68
person-3,00000338.jpg,1,person,626.73,321.06,656.5,433.15
person-3,00000339.jpg,1,person,638.46,334.34,673.27,443.15
person-3,00000340.jpg,1,person,632.57,332.17,665.12,445.88
person-3,00000341.jpg,1,person,633.18,334.23,669.39,434.04
person-3,00000342.jpg,1,person,658.3,342.39,688.88,430.28
person-3,00000343.jpg,1,person,659.29,345.09,687.93,430.59
person-3,00000344.jpg,1,person,659.88,350.13,687.7,434.64
person-3,00000345.jpg,1,person,661.04,351.71,687.66,437.63
person-3,00000346.jpg,1,person,623.07,338.26,656.41,436.32
person-3,00000347.jpg,1,person,621.23,337.63,653.75,432.58
person-3,00000348.jpg,1,person,616.03,335.44,648.53,414.63
person-3,00000349.jpg,1,person,615.72,337.4,649.77,402.56
person-3,00000350.jpg,1,person,617.12,337.17,651.29,395.92
person-3,00000351.jpg,1,person,617.33,336.39,650.09,395.44
person-3,00000352.jpg,1,person,619.15,335.75,651.32,392.65
person-3,00000353.jpg,1,person,619.46,334.3,652.81,389.15
person-3,00000354.jpg,1,person,621.76,331.81,653.44,385.54
person-3,00000355.jpg,1,person,621.37,329.27,653.53,381.72
person-3,00000356.jpg,1,person,621.69,329.61,651.96,383.88
person-3,00000357.jpg,1,person,621.85,327.76,649.3,377.58
person-3,00000358.jpg,1,person,621.04,328.0,649.97,372.51
person-3,00000359.jpg,1,person,618.97,329.33,648.21,373.01
person-3,00000360.jpg,1,person,619.74,329.87,649.12,374.37
person-3,00000361.jpg,1,person,619.61,330.01,649.66,373.31
person-3,00000362.jpg,1,person,618.68,329.21,649.12,375.81
person-3,00000363.jpg,1,person,619.98,327.76,649.57,376.73
person-3,00000364.jpg,1,person,619.35,327.56,649.35,375.53
person-3,00000365.jpg,1,person,620.97,326.27,651.89,377.52
person-3,00000366.jpg,1,person,622.07,325.07,650.77,381.07
person-3,00000367.jpg,1,person,621.75,324.93,650.09,384.5
person-3,00000368.jpg,1,person,620.75,325.32,646.14,386.31
person-3,00000369.jpg,1,person,618.61,323.18,642.43,390.21
person-3,00000370.jpg,1,person,617.7,323.57,642.96,392.58
person-3,00000371.jpg,1,person,618.17,324.82,645.27,395.5
person-3,00000372.jpg,1,person,617.54,326.35,645.55,390.69
person-3,00000373.jpg,1,person,615.33,327.33,644.82,391.22
person-3,00000374.jpg,1,person,612.04,327.86,642.99,394.38
person-3,00000375.jpg,1,person,610.29,328.64,641.24,395.37
person-3,00000376.jpg,1,person,610.82,329.13,642.99,399.86
person-3,00000377.jpg,1,person,609.72,328.65,641.23,404.25
person-3,00000378.jpg,1,person,607.49,327.03,639.74,414.13
person-3,00000379.jpg,1,person,605.68,326.32,637.72,418.47
person-3,00000380.jpg,1,person,605.91,326.39,635.54,417.06
person-3,00000381.jpg,1,person,605.13,327.67,635.2,418.63
person-3,00000382.jpg,1,person,604.69,330.18,637.88,420.29
person-3,00000383.jpg,1,person,601.36,332.32,635.66,423.88
person-3,00000384.jpg,1,person,598.72,333.63,633.41,422.84
person-3,00000385.jpg,1,person,596.14,335.6,630.1,428.97
person-3,00000386.jpg,1,person,593.28,335.02,630.74,430.59
person-3,00000387.jpg,1,person,589.51,333.59,625.56,433.78
person-3,00000388.jpg,1,person,583.94,332.86,621.3,434.38
person-3,00000389.jpg,1,person,580.23,333.79,619.0,428.43
person-3,00000390.jpg,1,person,578.1,334.73,616.06,427.85
person-3,00000391.jpg,1,person,575.78,337.07,612.74,428.44
person-3,00000392.jpg,1,person,575.01,339.72,610.37,432.92
person-3,00000393.jpg,1,person,573.89,340.84,608.91,432.05
person-3,00000394.jpg,1,person,571.31,342.0,607.11,430.69
person-3,00000395.jpg,1,person,569.19,341.55,606.87,431.95
person-3,00000396.jpg,1,person,566.63,342.29,602.62,430.29
person-3,00000397.jpg,1,person,562.11,343.03,600.62,433.55
person-3,00000398.jpg,1,person,560.0,342.96,598.19,435.98
person-3,00000399.jpg,1,person,555.69,344.95,592.41,437.29
person-3,00000400.jpg,1,person,552.15,345.83,591.39,439.08
person-3,00000401.jpg,1,person,548.33,345.07,588.07,438.64
person-3,00000402.jpg,1,person,544.0,344.0,585.0,445.0
person-3,00000403.jpg,1,person,540.51,341.64,581.9,441.07
person-3,00000404.jpg,1,person,535.65,340.63,576.66,434.92
person-3,00000405.jpg,1,person,530.8,338.46,572.33,427.98
person-3,00000406.jpg,1,person,528.37,335.83,572.74,425.61
person-3,00000407.jpg,1,person,524.58,334.97,560.64,428.72
person-3,00000408.jpg,1,person,520.53,332.63,559.96,428.16
person-3,00000409.jpg,1,person,518.5,330.11,558.36,427.55
person-3,00000410.jpg,1,person,514.79,326.25,552.45,424.3
person-3,00000411.jpg,1,person,512.01,322.95,552.52,422.39
person-3,00000412.jpg,1,person,509.02,321.26,551.5,418.05
person-3,00000413.jpg,1,person,504.03,320.06,549.32,411.03
person-3,00000414.jpg,1,person,502.07,317.8,540.95,415.67
person-3,00000415.jpg,1,person,500.8,316.23,540.75,409.72
person-3,00000416.jpg,1,person,498.45,314.96,540.61,417.8
person-3,00000417.jpg,1,person,497.03,312.26,539.4,416.91
person-3,00000418.jpg,1,person,497.32,307.0,543.12,412.41
person-3,00000419.jpg,1,person,495.53,303.52,541.9,400.58
person-3,00000420.jpg,1,person,495.32,301.15,543.74,395.37
person-3,00000421.jpg,1,person,493.84,298.62,543.21,388.65
person-3,00000422.jpg,1,person,496.49,296.54,535.31,386.38
person-3,00000423.jpg,1,person,498.98,295.5,536.98,391.18
person-3,00000424.jpg,1,person,499.1,293.97,534.66,390.63
person-3,00000425.jpg,1,person,495.56,293.34,532.43,390.31
person-3,00000426.jpg,1,person,492.18,289.77,531.59,388.63
person-3,00000427.jpg,1,person,485.06,287.3,528.61,388.02
person-3,00000428.jpg,1,person,479.08,285.18,526.38,382.26
person-3,00000429.jpg,1,person,472.96,284.66,520.36,376.02
person-3,00000430.jpg,1,person,466.76,283.68,514.97,374.01
person-3,00000431.jpg,1,person,460.47,283.07,505.24,376.79
person-3,00000432.jpg,1,person,454.0,284.31,496.52,379.53
person-3,00000433.jpg,1,person,448.88,280.89,491.62,378.59
person-3,00000434.jpg,1,person,443.18,277.88,488.44,378.52
person-3,00000435.jpg,1,person,436.88,276.75,484.44,377.47
