seq_label,img_name,confidence,class,x_min,y_min,x_max,y_max
person-20,00000060.jpg,1,person,351.06,439.59,406.28,579.8
person-20,00000061.jpg,1,person,348.31,432.5,400.06,575.54
person-20,00000062.jpg,1,person,349.08,427.69,398.78,574.22
person-20,00000063.jpg,1,person,349.8,427.91,399.88,573.87
person-20,00000064.jpg,1,person,347.97,422.01,396.4,565.94
person-20,00000065.jpg,1,person,345.08,418.1,394.21,565.97
person-20,00000066.jpg,1,person,342.02,416.01,392.62,571.5
person-20,00000067.jpg,1,person,337.05,415.76,392.04,567.15
person-20,00000068.jpg,1,person,328.41,415.26,390.95,562.63
person-20,00000069.jpg,1,person,327.87,417.35,389.85,562.62
person-20,00000070.jpg,1,person,317.95,418.45,387.74,556.31
person-20,00000071.jpg,1,person,306.66,420.88,386.89,555.66
person-20,00000072.jpg,1,person,300.46,422.46,384.88,554.43
person-20,00000073.jpg,1,person,295.93,427.11,383.38,552.06
person-20,00000074.jpg,1,person,294.69,427.84,384.14,549.03
person-20,00000075.jpg,1,person,295.51,429.29,382.26,549.34
person-20,00000076.jpg,1,person,295.03,429.55,383.91,549.76
person-20,00000077.jpg,1,person,297.07,432.46,385.21,549.7
person-20,00000078.jpg,1,person,299.5,432.53,387.76,548.91
person-20,00000079.jpg,1,person,301.77,431.65,389.94,549.13
person-20,00000080.jpg,1,person,302.88,430.47,391.01,549.93
person-20,00000081.jpg,1,person,302.66,430.95,390.56,550.75
person-20,00000082.jpg,1,person,304.14,428.63,391.86,550.36
person-20,00000083.jpg,1,person,303.17,426.24,392.55,551.29
person-20,00000084.jpg,1,person,303.19,421.16,392.37,549.99
person-20,00000085.jpg,1,person,303.88,418.86,393.02,549.52
person-20,00000086.jpg,1,person,303.16,415.89,391.76,549.8
person-20,00000087.jpg,1,person,304.07,416.15,392.97,549.28
person-20,00000088.jpg,1,person,302.7,413.71,389.33,550.47
person-20,00000089.jpg,1,person,302.75,412.4,387.7,552.37
person-20,00000090.jpg,1,person,303.11,412.31,381.05,553.15
person-20,00000091.jpg,1,person,301.82,412.21,380.67,553.77
person-20,00000092.jpg,1,person,301.0,412.76,379.23,554.62
person-20,00000093.jpg,1,person,300.89,412.75,379.34,555.11
person-20,00000094.jpg,1,person,300.53,411.82,379.82,553.82
person-20,00000095.jpg,1,person,298.98,411.91,377.64,553.5
person-20,00000096.jpg,1,person,297.9,412.31,378.89,553.25
person-20,00000097.jpg,1,person,298.32,411.55,378.83,552.09
person-20,00000098.jpg,1,person,299.21,412.28,379.02,552.9
person-20,00000099.jpg,1,person,298.09,411.97,377.89,552.9
person-20,00000100.jpg,1,person,301.73,410.83,378.49,552.76
person-20,00000101.jpg,1,person,309.8,409.18,379.07,552.08
person-20,00000102.jpg,1,person,319.27,408.62,378.71,553.55
person-20,00000103.jpg,1,person,331.04,409.01,379.89,557.12
person-20,00000104.jpg,1,person,333.62,411.49,382.6,558.26
person-20,00000105.jpg,1,person,333.43,409.67,382.07,558.02
person-20,00000106.jpg,1,person,332.0,414.0,385.0,565.0
person-20,00000107.jpg,1,person,334.81,416.63,386.93,567.0
person-20,00000108.jpg,1,person,337.62,420.97,388.75,570.51
person-20,00000109.jpg,1,person,339.03,422.08,389.18,565.5
person-20,00000110.jpg,1,person,340.05,424.71,390.69,569.92
person-20,00000111.jpg,1,person,340.06,424.97,390.63,564.18
person-20,00000112.jpg,1,person,342.3,427.04,392.96,571.5
person-20,00000113.jpg,1,person,344.06,427.52,395.5,562.2
person-20,00000114.jpg,1,person,345.59,425.53,399.58,567.48
person-20,00000115.jpg,1,person,346.33,425.45,404.51,564.11
person-20,00000116.jpg,1,person,346.62,426.3,406.06,567.66
person-20,00000117.jpg,1,person,346.48,426.01,405.59,568.62
person-20,00000118.jpg,1,person,347.19,426.08,408.61,571.07
person-20,00000119.jpg,1,person,347.96,425.6,411.14,572.8
person-20,00000120.jpg,1,person,348.96,426.39,410.1,571.87
person-20,00000121.jpg,1,person,350.04,428.83,410.91,571.81
person-20,00000122.jpg,1,person,351.08,431.73,412.12,574.01
person-20,00000123.jpg,1,person,350.58,431.93,410.46,575.21
person-20,00000124.jpg,1,person,352.5,435.34,410.06,576.03
person-20,00000125.jpg,1,person,355.2,439.09,412.58,577.49
person-20,00000126.jpg,1,person,356.62,442.77,410.22,580.36
person-20,00000127.jpg,1,person,357.82,442.93,411.35,578.63
person-20,00000128.jpg,1,person,358.1,444.19,413.41,578.71
person-20,00000129.jpg,1,person,358.7,443.82,413.62,578.52
person-20,00000130.jpg,1,person,359.07,444.58,413.94,576.18
person-20,00000131.jpg,1,person,359.5,443.9,414.42,576.45
person-20,00000132.jpg,1,person,360.43,445.65,420.89,577.91
person-20,00000133.jpg,1,person,360.89,445.72,424.01,581.69
person-20,00000134.jpg,1,person,361.67,446.16,415.11,578.91
person-20,00000135.jpg,1,person,362.11,447.35,414.86,576.62
person-20,00000136.jpg,1,person,362.6,446.53,425.82,576.04
person-20,00000137.jpg,1,person,363.16,449.33,420.55,579.74
person-20,00000138.jpg,1,person,364.66,450.36,418.85,580.47
person-20,00000139.jpg,1,person,365.03,456.31,417.51,574.89
person-20,00000140.jpg,1,person,366.25,455.24,419.97,572.8
person-20,00000141.jpg,1,person,364.62,460.63,423.27,577.75
person-20,00000142.jpg,1,person,365.08,460.32,429.03,582.48
person-20,00000143.jpg,1,person,365.48,462.51,430.58,583.73
person-20,00000144.jpg,1,person,365.19,461.27,435.34,585.43
person-20,00000145.jpg,1,person,367.65,460.13,437.6,582.99
person-20,00000146.jpg,1,person,368.56,460.33,438.52,588.43
person-20,00000147.jpg,1,person,368.7,460.98,438.92,585.13
person-20,00000148.jpg,1,person,369.57,460.83,442.7,589.08
person-20,00000149.jpg,1,person,369.48,464.84,442.6,586.02
person-20,00000150.jpg,1,person,370.08,462.95,444.37,599.77
person-20,00000151.jpg,1,person,374.18,464.74,446.5,600.36
person-20,00000152.jpg,1,person,374.9,464.57,450.19,594.43
person-20,00000153.jpg,1,person,374.1,465.44,451.73,590.56
person-20,00000154.jpg,1,person,380.69,465.13,453.53,623.66
person-20,00000155.jpg,1,person,384.1,468.02,459.73,625.62
person-20,00000156.jpg,1,person,393.84,471.02,465.83,625.87
person-20,00000157.jpg,1,person,400.28,474.14,469.52,625.69
person-20,00000158.jpg,1,person,405.59,479.44,472.84,625.7
person-20,00000159.jpg,1,person,405.98,479.33,473.11,625.66
person-20,00000160.jpg,1,person,409.27,481.04,475.49,622.64
person-20,00000161.jpg,1,person,414.43,485.76,476.81,624.63
person-20,00000162.jpg,1,person,417.0,486.18,479.64,624.09
person-20,00000163.jpg,1,person,421.6,486.19,482.32,622.43
person-20,00000164.jpg,1,person,426.94,487.16,485.84,623.83
person-20,00000165.jpg,1,person,426.72,487.89,486.46,623.27
person-20,00000166.jpg,1,person,432.11,485.37,489.74,621.7
person-20,00000167.jpg,1,person,440.57,477.62,494.74,621.74
person-20,00000168.jpg,1,person,443.43,474.75,497.05,620.53
person-20,00000169.jpg,1,person,452.11,460.48,500.21,618.81
person-20,00000170.jpg,1,person,456.89,452.59,500.37,618.88
person-20,00000171.jpg,1,person,457.81,449.41,500.79,618.97
person-20,00000172.jpg,1,person,461.74,421.61,502.65,619.32
person-20,00000173.jpg,1,person,462.92,405.78,505.99,616.18
person-20,00000174.jpg,1,person,465.31,391.06,509.56,589.18
person-20,00000175.jpg,1,person,466.95,373.0,513.99,595.16
person-20,00000176.jpg,1,person,465.62,385.3,516.38,587.16
person-20,00000177.jpg,1,person,467.53,385.11,517.12,590.61
person-20,00000178.jpg,1,person,469.14,370.16,521.92,590.8
person-20,00000179.jpg,1,person,473.37,382.42,530.36,582.19
person-20,00000180.jpg,1,person,480.64,390.63,536.3,584.93
person-20,00000181.jpg,1,person,488.44,385.41,546.81,581.27
person-20,00000182.jpg,1,person,503.59,376.59,563.96,579.14
person-20,00000183.jpg,1,person,503.34,368.96,566.43,578.27
person-20,00000184.jpg,1,person,514.73,375.45,577.42,586.24
person-20,00000185.jpg,1,person,524.44,391.48,589.58,588.91
person-20,00000186.jpg,1,person,537.27,390.4,603.29,591.37
person-20,00000187.jpg,1,person,555.44,407.71,619.15,601.47
person-20,00000188.jpg,1,person,573.88,407.89,635.75,602.79
person-20,00000189.jpg,1,person,575.86,400.93,636.37,602.71
person-20,00000190.jpg,1,person,585.6,401.17,652.4,602.33
person-20,00000191.jpg,1,person,611.48,404.45,672.13,603.96
person-20,00000192.jpg,1,person,630.03,410.59,692.02,594.02
person-20,00000193.jpg,1,person,643.59,415.15,707.25,605.47
person-20,00000194.jpg,1,person,659.92,415.77,723.41,602.59
person-20,00000195.jpg,1,person,659.53,414.96,723.22,602.86
person-20,00000196.jpg,1,person,669.49,413.52,733.36,601.6
person-20,00000197.jpg,1,person,677.8,411.11,737.05,597.29
person-20,00000198.jpg,1,person,682.9,420.0,739.99,595.93
person-20,00000199.jpg,1,person,686.7,427.5,745.33,595.25
person-20,00000200.jpg,1,person,684.17,430.11,743.43,596.19
person-20,00000201.jpg,1,person,685.63,430.04,744.2,591.39
person-20,00000202.jpg,1,person,682.59,430.83,742.12,597.68
person-20,00000203.jpg,1,person,677.39,431.28,740.42,591.04
person-20,00000204.jpg,1,person,670.92,430.45,737.79,597.46
person-20,00000205.jpg,1,person,663.16,431.21,726.41,585.84
person-20,00000206.jpg,1,person,655.0,430.47,712.5,578.52
person-20,00000207.jpg,1,person,654.96,431.79,711.68,576.63
person-20,00000208.jpg,1,person,646.17,434.84,697.53,578.17
person-20,00000209.jpg,1,person,635.08,435.16,694.36,575.43
person-20,00000210.jpg,1,person,622.22,438.49,677.23,583.09
person-20,00000211.jpg,1,person,609.0,442.0,666.0,578.0
person-20,00000212.jpg,1,person,592.14,442.4,651.97,576.87
person-20,00000213.jpg,1,person,589.09,442.46,651.11,574.71
person-20,00000214.jpg,1,person,562.98,441.87,632.26,614.06
person-20,00000215.jpg,1,person,545.51,443.32,609.4,620.29
person-20,00000216.jpg,1,person,520.93,444.16,593.09,620.26
person-20,00000217.jpg,1,person,498.43,445.26,569.44,616.35
person-20,00000218.jpg,1,person,477.62,446.96,558.42,617.35
person-20,00000219.jpg,1,person,476.46,446.83,554.39,616.14
person-20,00000220.jpg,1,person,459.83,446.86,537.47,615.14
person-20,00000221.jpg,1,person,441.13,446.89,532.42,612.23
person-20,00000222.jpg,1,person,424.85,443.74,519.65,611.03
person-20,00000223.jpg,1,person,403.36,444.38,503.1,611.28
person-20,00000224.jpg,1,person,385.26,443.78,489.57,615.51
person-20,00000225.jpg,1,person,385.2,444.04,487.88,616.49
person-20,00000226.jpg,1,person,370.08,446.35,469.03,622.36
person-20,00000227.jpg,1,person,349.39,449.52,443.55,622.1
person-20,00000228.jpg,1,person,327.8,452.88,425.41,623.76
person-20,00000229.jpg,1,person,311.09,455.83,409.65,623.51
person-20,00000230.jpg,1,person,297.66,458.75,389.48,624.89
person-20,00000231.jpg,1,person,281.51,458.16,389.28,625.21
person-20,00000232.jpg,1,person,283.85,458.92,369.04,623.31
person-20,00000233.jpg,1,person,259.46,459.24,359.21,625.45
person-20,00000234.jpg,1,person,237.61,459.46,348.53,642.79
person-20,00000235.jpg,1,person,229.71,463.92,336.02,649.05
person-20,00000236.jpg,1,person,222.19,470.07,324.06,643.52
person-20,00000237.jpg,1,person,216.93,474.97,323.23,651.61
person-20,00000238.jpg,1,person,197.28,476.75,286.43,648.36
person-20,00000239.jpg,1,person,191.91,472.83,270.1,651.66
person-20,00000240.jpg,1,person,175.59,462.12,253.39,655.13
person-20,00000241.jpg,1,person,162.06,461.0,235.05,639.85
person-20,00000242.jpg,1,person,148.0,462.36,232.76,619.48
person-20,00000243.jpg,1,person,147.63,462.29,233.14,624.43
person-20,00000244.jpg,1,person,138.0,463.97,227.58,624.02
person-20,00000245.jpg,1,person,118.71,466.85,228.26,672.06
person-20,00000246.jpg,1,person,107.45,473.97,217.34,677.41
person-20,00000247.jpg,1,person,86.03,481.05,201.74,685.08
person-20,00000248.jpg,1,person,64.46,488.23,189.7,676.35
person-20,00000249.jpg,1,person,62.65,490.86,189.19,643.4
person-20,00000250.jpg,1,person,32.74,497.18,178.21,677.33
person-20,00000251.jpg,1,person,12.29,505.63,158.95,684.12
person-20,00000252.jpg,1,person,7.18,511.85,142.4,685.5
person-20,00000253.jpg,1,person,7.83,516.54,130.96,691.43
person-20,00000254.jpg,1,person,5.97,517.53,123.32,688.9
person-20,00000255.jpg,1,person,4.82,517.43,123.33,690.32
person-20,00000256.jpg,1,person,5.66,516.46,116.95,680.7
person-20,00000257.jpg,1,person,6.11,514.29,113.6,687.22
person-20,00000258.jpg,1,person,11.18,514.27,112.0,669.91
person-20,00000259.jpg,1,person,3.53,515.01,110.87,691.18
person-20,00000260.jpg,1,person,5.55,513.35,113.44,692.18
person-20,00000261.jpg,1,person,6.21,513.64,113.67,692.61
person-20,00000262.jpg,1,person,8.03,516.21,115.37,695.99
person-20,00000263.jpg,1,person,6.95,517.37,115.91,697.85
person-20,00000264.jpg,1,person,9.64,516.93,116.99,686.65
person-20,00000265.jpg,1,person,6.14,514.96,116.85,693.36
person-20,00000266.jpg,1,person,11.84,512.46,116.7,672.48
person-20,00000267.jpg,1,person,7.55,511.72,115.14,676.85
person-20,00000268.jpg,1,person,7.4,510.87,115.9,674.71
person-20,00000269.jpg,1,person,10.46,507.99,115.36,675.37
person-20,00000270.jpg,1,person,19.9,506.0,118.06,676.31
person-20,00000271.jpg,1,person,28.16,502.94,120.14,671.75
person-20,00000272.jpg,1,person,33.91,501.03,123.91,671.64
person-20,00000273.jpg,1,person,36.52,499.63,124.38,671.75
person-20,00000274.jpg,1,person,51.7,497.8,127.4,673.31
person-20,00000275.jpg,1,person,64.11,496.83,130.27,674.65
person-20,00000276.jpg,1,person,70.84,495.16,134.49,675.92
person-20,00000277.jpg,1,person,70.35,493.36,138.92,673.75
person-20,00000278.jpg,1,person,69.23,491.6,146.24,673.98
person-20,00000279.jpg,1,person,69.56,491.69,143.73,672.62
person-20,00000280.jpg,1,person,68.48,490.82,158.79,672.89
person-20,00000281.jpg,1,person,69.77,489.49,168.25,669.67
person-20,00000282.jpg,1,person,69.51,491.71,164.93,672.14
person-20,00000283.jpg,1,person,78.14,492.41,164.25,665.16
person-20,00000284.jpg,1,person,85.21,507.76,161.55,657.52
person-20,00000285.jpg,1,person,85.21,503.23,162.6,658.21
person-20,00000286.jpg,1,person,97.95,503.84,164.29,650.83
person-20,00000287.jpg,1,person,107.19,493.98,170.88,653.52
person-20,00000288.jpg,1,person,107.26,489.71,169.97,652.94
person-20,00000289.jpg,1,person,108.83,487.25,172.33,650.96
person-20,00000290.jpg,1,person,106.56,486.94,171.82,651.91
person-20,00000291.jpg,1,person,106.41,486.96,171.08,652.05
person-20,00000292.jpg,1,person,104.93,485.73,171.95,652.68
person-20,00000293.jpg,1,person,103.16,483.96,173.32,652.57
person-20,00000294.jpg,1,person,101.8,481.91,172.66,651.9
person-20,00000295.jpg,1,person,107.46,479.66,166.41,650.27
person-20,00000296.jpg,1,person,106.02,478.67,162.25,643.72
person-20,00000297.jpg,1,person,104.03,477.69,161.43,642.5
person-20,00000298.jpg,1,person,105.64,477.54,164.14,638.88
person-20,00000299.jpg,1,person,106.79,476.15,161.42,628.12
person-20,00000300.jpg,1,person,107.64,475.0,169.05,625.35
person-20,00000301.jpg,1,person,106.78,470.06,176.26,626.3
person-20,00000302.jpg,1,person,103.83,467.25,181.25,625.58
person-20,00000303.jpg,1,person,104.44,468.04,181.91,625.11
person-20,00000304.jpg,1,person,102.14,463.87,178.2,625.9
person-20,00000305.jpg,1,person,101.52,459.41,174.66,622.67
person-20,00000306.jpg,1,person,101.0,454.93,168.67,622.83
person-20,00000307.jpg,1,person,98.21,450.25,164.03,617.59
person-20,00000308.jpg,1,person,95.89,445.67,158.74,611.27
person-20,00000309.jpg,1,person,99.72,446.63,159.76,610.45
person-20,00000310.jpg,1,person,95.12,439.05,153.7,605.76
person-20,00000311.jpg,1,person,90.44,437.11,150.49,604.12
person-20,00000312.jpg,1,person,88.02,435.71,149.15,601.57
person-20,00000313.jpg,1,person,85.09,433.46,149.39,599.13
person-20,00000314.jpg,1,person,83.04,432.7,148.13,597.93
person-20,00000315.jpg,1,person,84.22,433.46,149.11,598.11
person-20,00000316.jpg,1,person,87.0,432.0,153.0,604.0
person-20,00000317.jpg,1,person,85.15,434.72,147.5,602.36
person-20,00000318.jpg,1,person,82.74,436.15,145.09,601.4
person-20,00000319.jpg,1,person,80.17,437.48,143.36,600.49
person-20,00000320.jpg,1,person,79.08,438.68,143.04,599.49
person-20,00000321.jpg,1,person,78.61,438.17,143.13,599.24
person-20,00000322.jpg,1,person,77.16,438.98,141.96,597.87
person-20,00000323.jpg,1,person,73.16,438.3,141.49,595.81
person-20,00000324.jpg,1,person,71.27,435.8,145.75,593.67
person-20,00000325.jpg,1,person,67.05,436.89,148.84,592.06
person-20,00000326.jpg,1,person,66.24,436.48,150.56,591.43
person-20,00000327.jpg,1,person,66.65,435.72,150.44,591.29
person-20,00000328.jpg,1,person,62.63,435.57,151.35,589.88
person-20,00000329.jpg,1,person,60.89,434.26,148.88,589.64
person-20,00000330.jpg,1,person,61.73,433.59,146.44,590.13
person-20,00000331.jpg,1,person,61.6,433.1,142.82,590.64
person-20,00000332.jpg,1,person,63.99,438.52,141.98,591.42
person-20,00000333.jpg,1,person,64.2,434.27,142.33,591.11
person-20,00000334.jpg,1,person,69.81,433.8,140.42,591.2
person-20,00000335.jpg,1,person,75.85,432.8,140.01,592.63
person-20,00000336.jpg,1,person,83.27,440.15,141.01,593.12
person-20,00000337.jpg,1,person,94.37,435.63,141.89,593.58
person-20,00000338.jpg,1,person,99.29,432.43,143.72,593.38
person-20,00000339.jpg,1,person,99.54,433.09,143.76,593.77
person-20,00000340.jpg,1,person,102.0,432.57,148.54,594.07
person-20,00000341.jpg,1,person,103.36,435.19,157.95,593.27
person-20,00000342.jpg,1,person,102.76,434.9,172.23,592.28
person-20,00000343.jpg,1,person,103.6,435.22,179.78,593.34
person-20,00000344.jpg,1,person,103.8,438.72,184.51,594.28
person-20,00000345.jpg,1,person,103.87,437.02,186.0,593.47
person-20,00000346.jpg,1,person,106.43,437.59,188.66,593.57
person-20,00000347.jpg,1,person,107.0,436.28,189.92,592.97
person-20,00000348.jpg,1,person,110.15,440.03,190.99,594.07
person-20,00000349.jpg,1,person,111.65,433.72,191.39,595.11
person-20,00000350.jpg,1,person,116.97,436.27,190.17,595.68
person-20,00000351.jpg,1,person,118.44,434.12,191.05,595.74
person-20,00000352.jpg,1,person,122.82,432.87,190.14,596.98
person-20,00000353.jpg,1,person,130.66,434.62,191.44,599.51
person-20,00000354.jpg,1,person,135.99,435.65,192.08,604.99
person-20,00000355.jpg,1,person,141.58,434.64,191.78,611.09
person-20,00000356.jpg,1,person,145.38,434.36,194.53,613.9
person-20,00000357.jpg,1,person,145.14,433.76,194.62,614.34
person-20,00000358.jpg,1,person,149.32,434.3,202.72,614.84
person-20,00000359.jpg,1,person,152.05,435.64,208.26,616.39
person-20,00000360.jpg,1,person,157.05,436.2,214.58,615.27
person-20,00000361.jpg,1,person,162.23,437.45,219.98,616.14
person-20,00000362.jpg,1,person,167.51,437.84,220.94,614.9
person-20,00000363.jpg,1,person,167.58,437.14,225.39,615.72
person-20,00000364.jpg,1,person,173.41,438.84,225.07,616.07
person-20,00000365.jpg,1,person,179.2,438.14,240.37,614.99
person-20,00000366.jpg,1,person,186.95,437.93,250.38,613.74
person-20,00000367.jpg,1,person,195.54,439.05,256.58,613.31
person-20,00000368.jpg,1,person,203.92,438.63,255.67,611.6
person-20,00000369.jpg,1,person,203.95,438.56,257.07,611.55
person-20,00000370.jpg,1,person,212.65,438.58,264.55,611.27
person-20,00000371.jpg,1,person,222.13,438.94,283.74,610.94
person-20,00000372.jpg,1,person,231.9,439.34,285.69,610.52
person-20,00000373.jpg,1,person,240.53,438.91,296.13,609.81
person-20,00000374.jpg,1,person,251.24,438.91,316.25,609.97
person-20,00000375.jpg,1,person,251.44,439.08,311.18,610.68
person-20,00000376.jpg,1,person,262.08,440.42,324.97,610.5
person-20,00000377.jpg,1,person,272.17,441.44,342.3,610.67
person-20,00000378.jpg,1,person,282.76,440.91,357.45,609.97
person-20,00000379.jpg,1,person,290.69,440.32,366.87,609.07
person-20,00000380.jpg,1,person,300.98,440.88,376.31,610.14
person-20,00000381.jpg,1,person,300.77,441.08,373.67,609.13
person-20,00000382.jpg,1,person,308.73,441.04,382.26,609.91
person-20,00000383.jpg,1,person,317.78,442.16,391.83,611.88
person-20,00000384.jpg,1,person,324.52,441.72,398.47,613.26
person-20,00000385.jpg,1,person,332.1,443.19,405.6,614.82
person-20,00000386.jpg,1,person,338.57,443.64,409.25,613.88
person-20,00000387.jpg,1,person,339.61,443.81,410.18,614.48
person-20,00000388.jpg,1,person,345.35,445.25,415.36,615.01
person-20,00000389.jpg,1,person,351.44,445.4,421.08,615.61
person-20,00000390.jpg,1,person,355.98,444.77,425.7,616.75
person-20,00000391.jpg,1,person,361.94,446.16,431.39,627.7
person-20,00000392.jpg,1,person,367.47,445.26,434.96,643.11
person-20,00000393.jpg,1,person,366.26,445.41,433.46,629.67
person-20,00000394.jpg,1,person,372.98,449.91,440.55,652.83
person-20,00000395.jpg,1,person,375.48,449.29,444.41,632.41
person-20,00000396.jpg,1,person,379.81,449.37,449.77,625.86
person-20,00000397.jpg,1,person,382.35,444.62,453.7,628.88
person-20,00000398.jpg,1,person,387.02,447.81,454.94,620.43
person-20,00000399.jpg,1,person,384.99,445.87,453.26,646.28
person-20,00000400.jpg,1,person,387.8,449.65,454.3,617.79
person-20,00000401.jpg,1,person,388.35,449.01,457.99,626.81
person-20,00000402.jpg,1,person,389.24,446.43,459.23,598.45
person-20,00000403.jpg,1,person,394.73,444.28,463.36,582.31
person-20,00000404.jpg,1,person,402.66,412.04,466.13,539.2
person-20,00000405.jpg,1,person,398.16,434.33,464.67,550.73
person-20,00000406.jpg,1,person,412.75,386.02,469.77,520.19
person-20,00000407.jpg,1,person,418.51,381.62,468.99,515.3
person-20,00000408.jpg,1,person,423.31,384.65,477.05,505.89
person-20,00000409.jpg,1,person,409.39,449.65,473.37,566.18
person-20,00000410.jpg,1,person,415.03,438.67,478.09,568.48
person-20,00000411.jpg,1,person,409.87,452.12,477.07,570.66
person-20,00000412.jpg,1,person,414.09,465.11,478.37,592.85
person-20,00000413.jpg,1,person,421.03,466.07,480.68,611.58
person-20,00000414.jpg,1,person,436.92,464.04,483.45,613.54
person-20,00000415.jpg,1,person,439.07,475.06,484.03,611.54
person-20,00000416.jpg,1,person,441.75,477.53,484.52,614.77
person-20,00000417.jpg,1,person,441.5,477.6,486.12,613.81
person-20,00000418.jpg,1,person,442.15,476.47,489.16,613.05
person-20,00000419.jpg,1,person,442.63,474.0,492.26,611.51
person-20,00000420.jpg,1,person,441.78,461.2,493.93,612.79
person-20,00000421.jpg,1,person,443.0,463.0,492.0,617.0
person-20,00000422.jpg,1,person,445.85,455.02,493.28,614.0
person-20,00000423.jpg,1,person,446.8,455.69,495.08,613.28
person-20,00000424.jpg,1,person,451.29,445.26,495.48,615.01
person-20,00000425.jpg,1,person,454.59,424.32,495.24,615.8
person-20,00000426.jpg,1,person,456.5,421.76,497.17,610.49
person-20,00000427.jpg,1,person,453.01,405.28,500.42,591.78
person-20,00000428.jpg,1,person,451.66,344.06,503.84,588.95
person-20,00000429.jpg,1,person,450.43,350.37,509.12,583.78
person-20,00000430.jpg,1,person,456.19,351.98,508.88,578.72
person-20,00000431.jpg,1,person,457.17,372.45,512.15,577.25
person-20,00000432.jpg,1,person,461.09,357.24,517.74,571.31
person-20,00000433.jpg,1,person,460.66,374.73,518.88,566.78
person-20,00000434.jpg,1,person,461.8,381.1,518.81,565.31
person-20,00000435.jpg,1,person,461.51,384.88,516.83,564.49
